tile_id,eikonal_km2,sfincs_km2,eikonal_over_sfincs
2051,121.7241,79.96450834585968,1.5222265792409202
2076,35.1747,27.98504999274671,1.2569103864069116
2078,11.7369,3.0521554188408144,3.845446377844542
2084,2.466,0.4172962741988256,5.909470446949273
2088,0.1044,0.1097998799163914,0.9508207120034813
2097,0.0,0.0,
2108,2.0421,2.0007178061302904,1.020683673501037
2111,0.0,0.0018010219614079438,0.0
2118,0.0108,0.01080023772444942,0.9999779889614021
2122,0.108,0.11969956337357304,0.9022589302430485
2135,7.6464,6.310843665936162,1.211628809832943
2136,0.6075,0.5106609458236145,1.1896347370371148
2137,0.0783,0.30512388651408673,0.2566170773928743
2145,1.7523,4.874460130501258,0.3594859642066259
2146,2.0079,2.1753007086448783,0.9230447965287695
2147,0.9963,0.6561797534760483,1.5183339545638186
2162,2.6055,2.857367609442992,0.9118532706080159
2172,0.054,0.05219948953064662,1.0344928750365707
2184,0.36,0.2907686264373811,1.2380978113452976
2192,2.7999,3.0141330050913635,0.9289238382216416
2194,3.0798,2.6144979740115133,1.177969931747378
2201,0.0027,0.0026999881929637556,1.00000437299551
2205,0.0027,0.018900305153197815,0.1428548363698338
2224,10.1088,10.008974851914223,1.0099735636828666
2225,0.1152,0.1295944765828264,0.888926774023223
2237,0.6651,0.3510072390734307,1.894832715575023
2239,0.0036,0.0,
2241,3.5433,3.4311633555757073,1.03268181453444
2261,32.8797,28.818161815666542,1.140936754061998
2269,1.2843,1.2843001560671852,0.9999998784807551
2297,0.3105,0.2402408700912007,1.2924528615057354
2299,8.406,9.07844173772262,0.9259298283615679
2300,0.0,0.0,
2302,0.162,0.04049871056810086,4.000127355353398
2307,0.2709,0.04319797951622221,6.271126636797178
2313,2.1393,1.4290831870529934,1.4969737376951382
2315,0.0,0.016211950603490247,0.0
2332,0.9081,0.12134028661175425,7.483911777014315
2334,0.0009,0.013500125927998805,0.06666604480580662
2335,0.1269,0.1097985016580431,1.15575347644741
2340,0.0828,0.09358710409617899,0.8847372808427416
2349,0.1035,0.23222064499034156,0.44569680703584613
2354,0.0,0.008999266480059118,0.0
2355,0.135,0.14129156024090717,0.9554710824186539
2359,11.0475,12.236669012848953,0.90281922215921
2364,0.3276,0.2195818663280872,1.4919264758890336
2377,0.0108,0.015292954673710616,0.706207546574748
2382,0.0018,0.0,
2386,0.0837,0.07557647843023856,1.1074874317842147
2387,3.9375,3.9141140928394633,1.0059747637922254
2389,0.2979,0.06209402504922168,4.797563046748151
2395,0.3483,0.6210532978649879,0.5608214322303103
2397,12.8394,10.16876095113098,1.2626317072162059
2399,0.6417,0.6944790163031282,0.9240019999681444
2408,0.2772,0.3806568541084412,0.7282149185235254
2412,0.0297,0.02970285182003994,0.9999039883423578
2414,0.0126,0.04951375745907291,0.2544747287744201
2419,0.2646,0.05039501737872146,5.250519074366336
2421,0.1458,0.14490198273621574,1.0061974118423145
2424,0.3843,0.36075639315438224,1.0652617868799417
2428,0.0126,0.016192710498790182,0.7781279113797158
2435,3.5505,3.0526767961736487,1.1630775994531564
2438,2.6478,2.5038038091298955,1.05751097204383
